# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3945
#@/user_id	ac57c271-be81-4f5d-ad4b-2447d3186ee2
a 	啊	c=8 d=0.181512 t=3945
tong guan 	銅管	c=1 d=3.99755e-08 t=3945
tong guo 	通過	c=3 d=0.0599862 t=3945
tong ji 	同濟	c=1 d=0.000243596 t=3945
tong kao 	統考	c=1 d=0.000773179 t=3945
tong ku 	痛苦	c=1 d=5.9043e-08 t=3945
tong lao 	同勞	c=1 d=2.43637e-06 t=3945
tong li 	同理	c=1 d=0.865022 t=3945
tong xiao 	通宵	c=1 d=0.26054 t=3945
tong xue 	同學	c=4 d=0.00031509 t=3945
tong xue men 	同學們	c=1 d=2.20985e-05 t=3945
tong yi ci 	同義詞	c=1 d=8.3786e-08 t=3945
tong yin 	同音	c=1 d=0.612626 t=3945
tong zhi 	童稚	c=1 d=0.00609675 t=3945
tou 	頭	c=3 d=0.970446 t=3945
tou chu 	投出	c=1 d=5.42225e-06 t=3945
tou gei 	投給	c=2 d=1.47654e-05 t=3945
tou lu 	透露	c=0 d=2.07113e-08 t=3945
tou ming 	透明	c=1 d=0.236928 t=3945
tou piao 	投票	c=1 d=6.29975e-06 t=3945
tu 	圖	c=2 d=0.284606 t=3945
tu 	土	c=1 d=2.30004e-05 t=3945
tu an 	圖案	c=2 d=0.548202 t=3945
tu fa qi xiang 	突發奇想	c=1 d=1.47392e-05 t=3945
tu ji 	圖集	c=1 d=7.43115e-08 t=3945
tu pian 	圖片	c=2 d=0.234589 t=3945
tu ran 	突然	c=2 d=0.000534136 t=3945
tu ran jian 	突然間	c=1 d=2.15566e-07 t=3945
tu shu guan 	圖書館	c=1 d=6.25215e-05 t=3945
tu teng 	圖騰	c=4 d=0.863605 t=3945
tu xian 	凸顯	c=1 d=1.34057e-07 t=3945
tu xing 	圖形	c=1 d=0.092089 t=3945
tu yu 	土語	c=1 d=1.29446e-07 t=3945
tui 	腿	c=0 d=1.04927e-08 t=3945
tui fang 	退房	c=1 d=0.287941 t=3945
tui jian 	推薦	c=0 d=8.39743e-06 t=3945
tui jian de 	推薦的	c=2 d=0.00072699 t=3945
tui te 	推特	c=1 d=3.18386e-07 t=3945
wai 	外	c=1 d=0.00684087 t=3945
wai guo 	外國	c=0 d=0.000362464 t=3945
wai guo xue sheng 	外國學生	c=1 d=0.00364281 t=3945
wai guo yu 	外國語	c=0 d=3.55347e-06 t=3945
wai mian 	外面	c=0 d=0.000536917 t=3945
wai wei 	外圍	c=1 d=4.32975e-06 t=3945
wan 	万	c=2 d=8.77795e-08 t=3945
wan 	卍	c=2 d=4.81223e-06 t=3945
wan 	卐	c=1 d=2.42422e-06 t=3945
wan 	婉	c=1 d=1.03347e-05 t=3945
wan 	萬	c=5 d=0.067115 t=3945
wan cheng 	完成	c=0 d=0.000423234 t=3945
wan cheng le 	完成了	c=1 d=0.00425356 t=3945
wan le 	完了	c=0 d=0.000402593 t=3945
wan mei 	完美	c=1 d=0.00036159 t=3945
wan quan 	完全	c=1 d=0.0143357 t=3945
wan ruo 	宛若	c=1 d=1.60468e-05 t=3945
wan shang 	晚上	c=1 d=0.0043114 t=3945
wan shua 	玩耍	c=0 d=4.51889e-10 t=3945
wan wan quan quan 	完完全全	c=1 d=1.37451e-07 t=3945
wan xie shi hou 	晚些時候	c=1 d=0.000422213 t=3945
wan yi 	萬一	c=1 d=0.00153381 t=3945
wang 	往	c=1 d=1.03365e-07 t=3945
wang 	王	c=9 d=0.00117911 t=3945
wang chang 	往常	c=0 d=7.43115e-09 t=3945
wang gang 	王剛	c=1 d=2.49203e-07 t=3945
wang hong 	網紅	c=1 d=3.5449e-06 t=3945
wang hong miao 	王鴻淼	c=1 d=3.55347e-05 t=3945
wang ji 	忘記	c=1 d=0.000224876 t=3945
wang ji wo 	忘記我	c=1 d=0.000916453 t=3945
wang li 	王立	c=0 d=3.85009e-08 t=3945
wang li qiang 	王立強	c=7 d=3.88546e-06 t=3945
wang luo 	網絡	c=1 d=3.9374e-06 t=3945
wang luo yan chi 	網絡延遲	c=1 d=2.11808e-06 t=3945
wang ma 	王碼	c=2 d=9.7751e-09 t=3945
wang qian 	往前	c=1 d=2.3348e-05 t=3945
wang shang 	網上	c=1 d=0.000108045 t=3945
wang ye 	網頁	c=0 d=4.00721e-08 t=3945
wang ye le 	網頁了	c=1 d=4.0273e-07 t=3945
wang zhan 	網站	c=0 d=0.00026852 t=3945
wei 	位	c=1 d=2.55468e-05 t=3945
wei 	味	c=1 d=1.05982e-07 t=3945
wei 	未	c=2 d=0.83981 t=3945
wei 	爲	c=8 d=0.0745919 t=3945
wei 	衛	c=1 d=2.94618e-06 t=3945
wei bo lu 	微波爐	c=1 d=0.00752142 t=3945
wei chi 	維持	c=1 d=2.27754e-07 t=3945
wei fu 	爲父	c=0 d=0.01764 t=3945
wei fu wei mu 	爲父爲母	c=1 d=0.177284 t=3945
wei hu 	維護	c=1 d=2.03503e-06 t=3945
wei ji bai ke 	維基百科	c=2 d=0.00324812 t=3945
wei ji ru 	未計入	c=1 d=0.000342239 t=3945
wei le 	爲了	c=1 d=0.000858778 t=3945
wei mu 	爲母	c=0 d=0.01764 t=3945
wei qi 	爲其	c=1 d=2.58079e-07 t=3945
wei shen me 	爲什麼	c=3 d=0.0319288 t=3945
wei shen me jie ge dian hua 	爲什麼接個電話	c=1 d=0.000547581 t=3945
wei shen me ne 	爲什麼呢	c=1 d=2.95331e-05 t=3945
wei sheng 	衛生	c=1 d=0.126818 t=3945
wei wei 	微微	c=1 d=1.69541e-05 t=3945
wei xin 	微信	c=4 d=0.0099176 t=3945
wei ye na 	維也納	c=1 d=0.000505481 t=3945
wei yi 	唯一	c=0 d=3.77321e-06 t=3945
wei yu 	位於	c=1 d=0.0098528 t=3945
wei zao 	僞造	c=1 d=2.52969e-07 t=3945
wen 	文	c=5 d=1.28998 t=3945
wen 	紋	c=2 d=0.349978 t=3945
wen an 	文案	c=1 d=0.147342 t=3945
wen hua 	文化	c=2 d=0.00177316 t=3945
wen jian 	文件	c=1 d=1.01318e-07 t=3945
wen ju dian 	文具店	c=1 d=0.00115923 t=3945
wen shi 	紋飾	c=2 d=0.4132 t=3945
wen ti 	問題	c=4 d=0.0798621 t=3945
wen xue 	文學	c=1 d=5.27472e-05 t=3945
wen yang 	紋樣	c=3 d=0.579801 t=3945
wen yi 	瘟疫	c=1 d=0.010889 t=3945
wen zhang 	文章	c=0 d=0.000238156 t=3945
wen zi 	文字	c=1 d=9.25821e-06 t=3945
wo 	我	c=20 d=1.72241 t=3945
wo bu 	我不	c=0 d=0.00788664 t=3945
wo bu hui 	我不會	c=0 d=3.50963e-07 t=3945
wo bu hui yin wei 	我不會因爲	c=1 d=3.52722e-06 t=3945
wo bu que ding 	我不確定	c=1 d=0.0792617 t=3945
wo bu zhi dao qu na li 	我不知道去哪裏	c=1 d=0.289384 t=3945
wo dao 	我倒	c=0 d=2.40725e-08 t=3945
wo dao bu zai hu 	我倒不在乎	c=1 d=1.09209e-07 t=3945
wo dao ren wei 	我倒認爲	c=1 d=1.32723e-07 t=3945
wo de 	我的	c=4 d=0.0162377 t=3945
wo de fan ying 	我的反映	c=1 d=7.81082e-06 t=3945
wo de ka 	我的卡	c=1 d=0.000109455 t=3945
wo de le 	我的了	c=1 d=9.28059e-05 t=3945
wo de ming zi 	我的名字	c=1 d=0.0471227 t=3945
wo de yi si shi 	我的意思是	c=1 d=1.70861e-08 t=3945
wo gei 	我給	c=1 d=8.35555e-05 t=3945
wo gei ni 	我給你	c=1 d=0.00282363 t=3945
wo gei ni fa le 	我給你發了	c=1 d=0.000845993 t=3945
wo hai 	我還	c=0 d=4.38826e-06 t=3945
wo hai ji de 	我還記得	c=1 d=2.78132e-05 t=3945
wo hai kan jian le 	我還看見了	c=1 d=1.62893e-05 t=3945
wo hai zai 	我還在	c=1 d=2.05018e-05 t=3945
wo he 	我和	c=1 d=8.0487e-06 t=3945
wo ji bu dao le 	我記不到了	c=1 d=8.52434e-05 t=3945
wo jiao 	我叫	c=1 d=4.82237e-09 t=3945
wo jiao 	我校	c=0 d=4.12995e-10 t=3945
wo jiao lin zhu kai 	我校林煮開	c=2 d=8.78392e-09 t=3945
wo jiu 	我就	c=1 d=0.918512 t=3945
wo jiu zhu zai 	我就住在	c=1 d=5.36921e-08 t=3945
wo jue de 	我覺得	c=2 d=0.00438705 t=3945
wo men 	我們	c=1 d=0.00137343 t=3945
wo men ai de 	我們愛的	c=1 d=5.83046e-07 t=3945
wo men jie mian 	我們界面	c=1 d=9.09683e-05 t=3945
wo men zhe xie 	我們這些	c=1 d=0.000223746 t=3945
wo neng 	我能	c=0 d=0.00564161 t=3945
wo neng li jie 	我能理解	c=1 d=0.0566989 t=3945
wo shi 	我是	c=2 d=0.191429 t=3945
wo shi 	臥室	c=4 d=0.0299348 t=3945
wo shi guo 	我試過	c=1 d=7.4107e-05 t=3945
wo shi jue de 	我是覺得	c=1 d=0.0224829 t=3945
wo shi zhong guo ren 	我是中國人	c=1 d=0.185444 t=3945
wo shu yu 	我屬於	c=1 d=0.00527382 t=3945
wo shuo 	我說	c=0 d=0.012307 t=3945
wo tu 	沃土	c=2 d=0.0011836 t=3945
wo wei yi 	我唯一	c=1 d=3.79212e-05 t=3945
wo xia wu 	我下午	c=1 d=0.000420107 t=3945
wo xiang qu 	我想去	c=1 d=4.49635e-09 t=3945
wo ye 	我也	c=0 d=0.0107159 t=3945
wo ye bu dong 	我也不懂	c=1 d=0.0925506 t=3945
wo ye shi 	我也是	c=1 d=1.46657e-05 t=3945
wo ye zhe me jue de 	我也這麼覺得	c=1 d=0.0151463 t=3945
wo yi 	我一	c=0 d=0.00151463 t=3945
wo yi zhi bu li jie 	我一至不理解	c=1 d=0.0152222 t=3945
wo you 	我又	c=0 d=6.60565e-06 t=3945
wo you ba 	我又把	c=1 d=0.00463092 t=3945
wo you qu 	我又去	c=1 d=6.63876e-05 t=3945
wo zai 	我在	c=4 d=0.0463471 t=3945
wo zai wo men xue xiao 	我在我們學校	c=1 d=1.91157e-05 t=3945
wo zhe ji tian 	我這幾天	c=1 d=0.000608204 t=3945
wo zhen 	我真	c=0 d=4.89525e-10 t=3945
wo zhen de bu zhi dao 	我真的不知道	c=1 d=4.91979e-09 t=3945
wo zhi jie 	我直接	c=1 d=0.0315873 t=3945
wu 	五	c=1 d=5.97907e-09 t=3945
wu 	伍	c=1 d=0.116484 t=3945
wu 	吳	c=1 d=1.94799e-08 t=3945
wu 	無	c=3 d=0.399485 t=3945
wu 	物	c=1 d=7.37625e-09 t=3945
wu bi 	五筆	c=14 d=0.0312783 t=3945
wu bi jian pan 	五筆鍵盤	c=1 d=4.38533e-09 t=3945
wu bian 	無邊	c=1 d=2.66582e-06 t=3945
wu de 	烏德	c=1 d=0.000269215 t=3945
wu di 	無敵	c=1 d=0.024972 t=3945
wu di qu 	無地區	c=1 d=0.0203434 t=3945
wu fa da kai 	無法打開	c=2 d=1.96378e-07 t=3945
wu fu 	五福	c=3 d=0.490639 t=3945
wu han 	武漢	c=2 d=0.119917 t=3945
wu ji 	誤機	c=1 d=4.72527e-05 t=3945
wu lun 	無論	c=0 d=1.1086e-08 t=3945
wu lun shen me can ting 	無論什麼餐廳	c=1 d=1.11415e-07 t=3945
wu nao 	無腦	c=1 d=8.58924e-06 t=3945
wu nian ji 	五年級	c=1 d=1.34034e-05 t=3945
wu pin 	物品	c=1 d=4.35146e-06 t=3945
wu wu 	無誤	c=1 d=0.000158461 t=3945
wu xian pu 	五線譜	c=1 d=1.78264e-07 t=3945
wu yi jian 	無意間	c=1 d=1.09738e-05 t=3945
wu yu 	無語	c=1 d=5.67279e-08 t=3945
xi 	喜	c=1 d=0.0298969 t=3945
xi 	戲	c=1 d=4.12463e-06 t=3945
xi 	西	c=2 d=2.1125e-08 t=3945
xi fen 	戲份	c=1 d=0.0746459 t=3945
xi guan 	習慣	c=1 d=4.36272e-07 t=3945
xi jin ping 	習近平	c=3 d=0.000536842 t=3945
xi liu 	細流	c=1 d=3.89885e-08 t=3945
xi nao 	洗腦	c=1 d=4.20179e-06 t=3945
xi tou 	洗頭	c=0 d=5.12057e-10 t=3945
xi wan 	洗完	c=0 d=6.09778e-06 t=3945
xi wan zao 	洗完早	c=1 d=6.12835e-05 t=3945
xi yi ji 	洗衣機	c=1 d=0.0102037 t=3945
xia 	下	c=1 d=0.000286685 t=3945
xia ke 	下課	c=0 d=9.97758e-05 t=3945
xia ke guo lai 	下課過來	c=1 d=0.00100276 t=3945
xia lai 	下來	c=0 d=1.01318e-08 t=3945
xia qu 	下去	c=0 d=0.000166989 t=3945
xia qu ma 	下去嗎	c=1 d=0.00167826 t=3945
xia wei yi 	夏威夷	c=1 d=6.59084e-08 t=3945
xia wu 	下午	c=0 d=0.000122678 t=3945
xia zai 	下載	c=1 d=0.00195015 t=3945
xia zai xia lai hou 	下載下來後	c=1 d=1.01826e-07 t=3945
xian 	仙	c=1 d=0.227638 t=3945
xian 	先	c=0 d=0.000278085 t=3945
xian 	線	c=0 d=0.000835412 t=3945
xian an zhao 	先按照	c=1 d=0.00279479 t=3945
xian dai 	現代	c=0 d=0.000220948 t=3945
xian dai hua 	現代化	c=4 d=0.0116206 t=3945
xian gei 	先給	c=0 d=0.0120032 t=3945
xian gei ni 	先給你	c=1 d=0.120633 t=3945
xian jin 	現金	c=2 d=0.0003676 t=3945
xian shi 	顯示	c=0 d=0.00898153 t=3945
xian shi bu chu lai 	顯示不出來	c=1 d=0.0902655 t=3945
xian shi ping 	顯示屏	c=1 d=1.54202e-07 t=3945
xian xian 	顯現	c=0 d=0.00238732 t=3945
xian xian de 	顯現的	c=1 d=0.0239928 t=3945
xian zai 	現在	c=2 d=0.000216948 t=3945
xiang 	像	c=3 d=1.00723 t=3945
xiang 	向	c=4 d=7.01162e-06 t=3945
xiang 	想	c=5 d=0.214945 t=3945
xiang 	相	c=1 d=0.00315111 t=3945
xiang 	象	c=4 d=0.044601 t=3945
xiang biao da 	想表達	c=1 d=1.86952e-08 t=3945
xiang cai 	香菜	c=1 d=6.0684e-07 t=3945
xiang cha 	相差	c=2 d=2.72715e-06 t=3945
xiang cha wu duo 	相差吳多	c=1 d=8.46281e-08 t=3945
xiang duo 	想多	c=0 d=1.30387e-05 t=3945
xiang duo le 	想多了	c=1 d=0.000131041 t=3945
xiang gang 	香港	c=1 d=5.96364e-08 t=3945
xiang pian 	相片	c=1 d=2.75411e-07 t=3945
xiang qu 	想去	c=0 d=9.61117e-06 t=3945
xiang su 	像素	c=1 d=2.44226e-05 t=3945
xiang xiang 	想想	c=0 d=0.00120946 t=3945
xiang xiang yi xia 	想想一下	c=1 d=0.0121552 t=3945
xiao 	效	c=1 d=0.00349997 t=3945
xiao de 	曉得	c=0 d=1.41247e-05 t=3945
xiao de a 	曉得啊	c=1 d=0.000141955 t=3945
xiao guo 	效果	c=1 d=0.0368832 t=3945
xiao hai 	小孩	c=0 d=0.000122477 t=3945
xiao mai 	小麥	c=1 d=0.00588705 t=3945
xiao mai bu 	小賣部	c=1 d=1.79127e-05 t=3945
xiao qu 	校區	c=1 d=1.7558e-05 t=3945
xiao shen ke 	肖申克	c=1 d=3.83023e-05 t=3945
xiao shi 	小時	c=0 d=9.82903e-05 t=3945
xiao xi 	小溪	c=1 d=3.52782e-08 t=3945
xiao xue 	小學	c=2 d=5.80698e-05 t=3945
xiao xue de shi hou 	小學的時候	c=1 d=2.60628e-05 t=3945
xie 	些	c=2 d=0.000164933 t=3945
xie 	寫	c=3 d=0.299803 t=3945
xie cheng 	攜程	c=2 d=9.83086e-05 t=3945
xie e 	邪惡	c=1 d=0.0211736 t=3945
xie fa 	寫法	c=0 d=0.000182715 t=3945
xie le 	寫了	c=1 d=9.00631e-05 t=3945
xie shang 	寫上	c=1 d=9.78334e-08 t=3945
xie xie 	謝謝	c=3 d=0.505531 t=3945
xie xing 	楔形	c=1 d=0.000584356 t=3945
xie xing wen zi 	楔形文字	c=1 d=0.000380129 t=3945
xie zuo 	寫作	c=1 d=0.647265 t=3945
xin 	信	c=2 d=0.0340952 t=3945
xin 	心	c=1 d=3.26446e-07 t=3945
xin 	新	c=5 d=0.0304501 t=3945
xin 	辛	c=1 d=6.69045e-08 t=3945
xin de 	新的	c=1 d=3.53635e-07 t=3945
xin fa xian 	新發現	c=1 d=2.75364e-05 t=3945
xin feng 	信封	c=1 d=0.571209 t=3945
xin guan zhuang 	新冠狀	c=1 d=0.0275983 t=3945
xin tang ren 	新唐人	c=1 d=4.00721e-07 t=3945
xin xi 	信息	c=0 d=8.58778e-05 t=3945
xin zheng 	新箏	c=1 d=6.84211e-07 t=3945
xing 	型	c=1 d=0.00532682 t=3945
xing 	性	c=1 d=0.0029528 t=3945
xing 	行	c=1 d=9.9569e-09 t=3945
xing cheng 	行程	c=3 d=0.00104956 t=3945
xing fen 	興奮	c=1 d=1.53407e-05 t=3945
xing gao cai lie 	興高采烈	c=1 d=6.09778e-05 t=3945
xing hao 	幸好	c=1 d=0.00151855 t=3945
xing ming 	姓名	c=5 d=1.40449e-06 t=3945
xing qi 	興起	c=0 d=0.0013912 t=3945
xing qi de 	興起的	c=1 d=0.0139818 t=3945
xing qi tian 	星期天	c=1 d=0.190139 t=3945
xing rong ci 	形容詞	c=1 d=0.666977 t=3945
xing sheng zi 	形聲字	c=1 d=0.349938 t=3945
xing xiang 	形象	c=2 d=9.90499e-06 t=3945
xiong 	胸	c=0 d=5.55857e-05 t=3945
xiong mao 	熊貓	c=1 d=7.17556e-08 t=3945
xiu 	修	c=1 d=0.0254154 t=3945
xiu 	秀	c=1 d=7.71577e-09 t=3945
xiu cai 	秀才	c=0 d=1.67478e-09 t=3945
xiu fang zi 	修房子	c=1 d=0.0977834 t=3945
xiu gai 	修改	c=1 d=0.0375797 t=3945
xiu gai de 	修改的	c=1 d=0.0317456 t=3945
xiu jian 	修建	c=2 d=0.0167399 t=3945
xiu li 	秀麗	c=1 d=0.0992613 t=3945
xiu zheng 	修正	c=1 d=1.9603e-07 t=3945
xu 	徐	c=1 d=1.02832e-05 t=3945
xu duo ren 	許多人	c=0 d=1.78725e-09 t=3945
xu ni 	虛擬	c=0 d=4.38533e-10 t=3945
xu ni jian pan 	虛擬鍵盤	c=1 d=4.40732e-09 t=3945
xuan 	宣	c=1 d=0.00456197 t=3945
xuan 	選	c=0 d=0.0261846 t=3945
xuan chuan 	宣傳	c=3 d=0.00431188 t=3945
xuan min 	選民	c=2 d=9.12449e-06 t=3945
xuan piao 	選票	c=2 d=5.61769e-06 t=3945
xuan tu an 	選圖案	c=1 d=0.263158 t=3945
xuan wu 	玄武	c=1 d=0.286505 t=3945
xue 	學	c=8 d=1.17046 t=3945
xue dao 	學到	c=1 d=0.00082099 t=3945
xue hao le 	學好了	c=1 d=0.00184551 t=3945
xue ke 	學科	c=1 d=3.55408e-07 t=3945
xue ming 	學名	c=4 d=0.177711 t=3945
xue sheng 	學生	c=2 d=0.00242643 t=3945
xue xi 	學習	c=2 d=2.87914e-08 t=3945
xue xi yue qi 	學習樂器	c=1 d=1.37119e-08 t=3945
xue xiao 	學校	c=3 d=0.00354814 t=3945
xue xiao ma 	學校嗎	c=1 d=0.000720907 t=3945
xun 	尋	c=1 d=2.26618e-07 t=3945
xun wen 	詢問	c=1 d=0.308819 t=3945
ya 	牙	c=1 d=6.28563e-09 t=3945
ya 	雅	c=2 d=0.0765355 t=3945
ya chi 	牙齒	c=1 d=5.91958e-09 t=3945
ya ge 	雅各	c=0 d=2.54895e-09 t=3945
ya ge bu 	雅各布	c=1 d=2.56172e-08 t=3945
ya sui qian 	壓歲錢	c=1 d=0.000347412 t=3945
ya yue 	雅樂	c=3 d=0.00117631 t=3945
ya zhou 	亞洲	c=0 d=0.00133665 t=3945
ya zhou de 	亞洲的	c=1 d=0.0134335 t=3945
yan 	言	c=1 d=2.91687e-06 t=3945
yan 	顏	c=1 d=5.27562e-07 t=3945
yan bian 	演變	c=1 d=1.66212e-07 t=3945
yan chi 	延遲	c=1 d=2.27654e-06 t=3945
yan jian hua 	鹽鹼化	c=1 d=0.00577048 t=3945
yan jiu 	研究	c=2 d=0.18743 t=3945
yan jiu sheng 	研究生	c=1 d=0.00362464 t=3945
yan lun zi you 	言論自由	c=1 d=0.0564161 t=3945
yan pin 	贗品	c=1 d=1 t=3912
yan se 	顏色	c=1 d=0.240508 t=3945
yan shen 	眼神	c=1 d=0.0031354 t=3945
yan su 	嚴肅	c=2 d=7.72341e-06 t=3945
yan wen 	諺文	c=2 d=0.88692 t=3945
yan zheng 	驗證	c=3 d=0.000217139 t=3945
yan zheng ma 	驗證碼	c=1 d=0.000125275 t=3945
yan zou 	演奏	c=1 d=6.66036e-08 t=3945
yan zou ji yi 	演奏技藝	c=1 d=5.22312e-07 t=3945
yang guan san die 	陽關三疊	c=1 d=1.04404e-07 t=3945
yang tai 	陽臺	c=1 d=0.00690852 t=3945
yang wen 	楊文	c=1 d=0.000237581 t=3945
yang zi 	樣子	c=0 d=1.51514e-07 t=3945
yao 	姚	c=1 d=3.31324e-05 t=3945
yao 	要	c=6 d=0.29288 t=3945
yao fu he 	要符合	c=1 d=0.250324 t=3945
yao he 	要和	c=1 d=0.241714 t=3945
yao kan 	要看	c=1 d=0.0303531 t=3945
yao qing chu 	要清楚	c=1 d=0.247833 t=3945
yao qiu 	要求	c=2 d=0.0647493 t=3945
yao shi 	要是	c=1 d=8.00856e-06 t=3945
yao yi 	搖曳	c=1 d=0.10383 t=3945
ye 	也	c=4 d=0.00130053 t=3945
ye 	耶	c=1 d=0.000497955 t=3945
ye 	頁	c=1 d=0.00194986 t=3945
ye bu 	也不	c=0 d=2.18259e-07 t=3945
ye bu dong 	也不懂	c=1 d=2.19353e-06 t=3945
ye he 	也和	c=2 d=0.67032 t=3945
ye he hua 	耶和華	c=1 d=2.62658e-08 t=3945
ye jiu 	也就	c=1 d=8.25386e-08 t=3945
ye mei you 	也沒有	c=1 d=6.70548e-05 t=3945
ye qu 	也去	c=1 d=6.26833e-06 t=3945
ye shi 	也是	c=3 d=0.702322 t=3945
ye shi rang ren 	也是讓人	c=1 d=1.58899e-07 t=3945
ye su 	耶穌	c=1 d=2.61347e-08 t=3945
ye xu 	也許	c=1 d=0.172907 t=3945
ye yao 	也要	c=1 d=0.0010333 t=3945
ye you 	也有	c=1 d=0.00135358 t=3945
ye zhi 	也只	c=0 d=0.0179964 t=3945
ye zhi neng 	也只能	c=1 d=0.180866 t=3945
yi 	一	c=2 d=0.000125443 t=3945
yi 	亦	c=1 d=1.14532e-08 t=3945
yi 	以	c=3 d=1.2803 t=3945
yi 	儀	c=1 d=3.43125e-05 t=3945
yi 	憶	c=1 d=0.00606634 t=3945
yi ban 	一般	c=1 d=3.08977e-07 t=3945
yi ben 	一本	c=1 d=0.00169512 t=3945
yi bu fen 	一部分	c=1 d=6.42702e-06 t=3945
yi ci 	一次	c=1 d=0.00124235 t=3945
yi ci lei tui 	以此類推	c=1 d=0.00111936 t=3945
yi ci xing 	一次性	c=1 d=0.000437252 t=3945
yi ci yi ci 	一次一次	c=1 d=0.00285124 t=3945
yi da pian 	一大片	c=1 d=7.8703e-07 t=3945
yi dian 	疑點	c=1 d=2.46723e-07 t=3945
yi duan shi jian 	一段時間	c=1 d=2.28896e-07 t=3945
yi ge 	一個	c=8 d=0.668652 t=3945
yi ge nan ren 	一個男人	c=1 d=0.165299 t=3945
yi ge tie zi 	一個帖子	c=1 d=1.0031e-07 t=3945
yi ge zheng zhi ren wu 	一個政治人物	c=1 d=3.9571e-06 t=3945
yi gong 	一共	c=1 d=0.0284388 t=3945
yi gui 	衣櫃	c=1 d=0.00673795 t=3945
yi hou 	以後	c=0 d=2.30043e-08 t=3945
yi hui qu 	一回去	c=1 d=0.00379148 t=3945
yi ji 	以及	c=2 d=0.000345994 t=3945
yi jian 	一間	c=1 d=0.0071546 t=3945
yi jing 	已經	c=5 d=0.0429316 t=3945
yi ju 	依據	c=1 d=6.75654e-06 t=3945
yi kan 	一看	c=1 d=0.0001067 t=3945
yi kan jiu 	一看就	c=1 d=0.000911882 t=3945
yi lang 	伊朗	c=1 d=0.00149594 t=3945
yi liang 	一兩	c=0 d=2.23244e-08 t=3945
yi liang nian 	一兩年	c=1 d=2.24363e-07 t=3945
yi liu 	遺留	c=1 d=8.23255e-07 t=3945
yi mo yi yang 	一模一樣	c=1 d=0.597501 t=3945
yi nian ji 	一年級	c=3 d=7.56265e-05 t=3945
yi pai 	一排	c=1 d=1.06495e-05 t=3945
yi qi 	一起	c=1 d=5.35444e-05 t=3945
yi qian 	以前	c=1 d=0.977911 t=3945
yi qie 	一切	c=1 d=2.08116e-05 t=3945
yi ri 	一日	c=1 d=0.0096577 t=3945
yi shen 	一審	c=1 d=3.79277e-07 t=3945
yi shi 	一時	c=1 d=0.000194664 t=3945
yi shu 	醫術	c=3 d=5.62862e-08 t=3945
yi si 	意思	c=2 d=0.852947 t=3945
yi si shi 	意思是	c=2 d=0.856091 t=3945
yi tian 	一天	c=1 d=0.00307331 t=3945
yi wai 	以外	c=1 d=0.00140882 t=3945
yi wan 	一晚	c=0 d=4.66618e-05 t=3945
yi wan ma 	一晚嗎	c=1 d=0.000468957 t=3945
yi wei 	一位	c=1 d=0.0218184 t=3945
yi wen ju 	疑問句	c=0 d=0.0551563 t=3945
yi wen ju li mian 	疑問句裏面	c=1 d=0.554327 t=3945
yi xia 	一下	c=4 d=0.0829848 t=3945
yi xia wu 	一下午	c=1 d=0.000812821 t=3945
yi xian 	胰腺	c=1 d=3.17618e-08 t=3945
yi xie 	一些	c=1 d=0.0162156 t=3945
yi xue 	醫學	c=1 d=2.83114e-08 t=3945
yi yang 	一樣	c=3 d=0.675286 t=3945
yi ye 	一夜	c=0 d=2.05018e-06 t=3945
yi ye yi ye 	一夜一夜	c=1 d=2.06045e-05 t=3945
yi yi 	意義	c=1 d=0.733447 t=3945
yi zhan 	一站	c=1 d=0.0081887 t=3945
yi zhang 	一張	c=1 d=3.81113e-05 t=3945
yi zhang 	一章	c=1 d=0.00406639 t=3945
yi zhi 	一直	c=1 d=1.95996e-05 t=3945
yi zhi dou 	一直都	c=1 d=6.44256e-05 t=3945
yi zhou 	一週	c=1 d=2.17695e-05 t=3945
yi zou 	一走	c=0 d=7.15582e-06 t=3945
yi zuo 	一座	c=1 d=0.0112769 t=3945
yin 	印	c=1 d=0.000480828 t=3945
yin 	音	c=8 d=2.00745 t=3945
yin 	飲	c=1 d=0.00047843 t=3945
yin cheng 	音程	c=1 d=1.10574e-06 t=3945
yin ci 	因此	c=1 d=0.1764 t=3945
yin gao 	音高	c=2 d=2.70889e-06 t=3945
yin hang 	銀行	c=2 d=0.000242452 t=3945
yin hang ka 	銀行卡	c=0 d=1.0622e-05 t=3945
yin ni 	印尼	c=1 d=0.00126207 t=3945
yin pin 	音頻	c=1 d=6.72398e-08 t=3945
yin pin she bei 	音頻設備	c=1 d=4.73831e-08 t=3945
yin shua 	印刷	c=1 d=9.12037e-06 t=3945
yin wei 	因爲	c=4 d=0.000118244 t=3945
yin yue hui 	音樂會	c=2 d=0.00371573 t=3945
ying gai 	應該	c=4 d=0.145669 t=3945
ying guo 	英國	c=2 d=1.29133 t=3945
ying ming 	英明	c=1 d=0.66034 t=3945
ying pian 	影片	c=1 d=0.155673 t=3945
ying shi 	硬是	c=1 d=1.90728e-08 t=3945
ying wen 	英文	c=4 d=0.847285 t=3945
ying wen ma 	英文嗎	c=1 d=0.759572 t=3945
ying xiang 	影響	c=1 d=5.28837e-06 t=3945
ying xiang li 	影響力	c=1 d=0.00145901 t=3945
